Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001
"09003520501","14000US09003520501","Census Tract 5205.01, Hartford County, Connecticut","Census Tract 5205.01, Hartford County, Connecticut","ct","140","00","ACSSF","0000906",,,,,"09","003",,,,"520501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4323
"09003524100","14000US09003524100","Census Tract 5241, Hartford County, Connecticut","Census Tract 5241, Hartford County, Connecticut","ct","140","00","ACSSF","0000907",,,,,"09","003",,,,"524100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6426
"09003524200","14000US09003524200","Census Tract 5242, Hartford County, Connecticut","Census Tract 5242, Hartford County, Connecticut","ct","140","00","ACSSF","0000908",,,,,"09","003",,,,"524200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6313
"09003524300","14000US09003524300","Census Tract 5243, Hartford County, Connecticut","Census Tract 5243, Hartford County, Connecticut","ct","140","00","ACSSF","0000909",,,,,"09","003",,,,"524300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6719
"09003524400","14000US09003524400","Census Tract 5244, Hartford County, Connecticut","Census Tract 5244, Hartford County, Connecticut","ct","140","00","ACSSF","0000910",,,,,"09","003",,,,"524400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3212
"09003524501","14000US09003524501","Census Tract 5245.01, Hartford County, Connecticut","Census Tract 5245.01, Hartford County, Connecticut","ct","140","00","ACSSF","0000911",,,,,"09","003",,,,"524501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441
"09003524502","14000US09003524502","Census Tract 5245.02, Hartford County, Connecticut","Census Tract 5245.02, Hartford County, Connecticut","ct","140","00","ACSSF","0000912",,,,,"09","003",,,,"524502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416
"09003524600","14000US09003524600","Census Tract 5246, Hartford County, Connecticut","Census Tract 5246, Hartford County, Connecticut","ct","140","00","ACSSF","0000913",,,,,"09","003",,,,"524600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3287
"09003524700","14000US09003524700","Census Tract 5247, Hartford County, Connecticut","Census Tract 5247, Hartford County, Connecticut","ct","140","00","ACSSF","0000914",,,,,"09","003",,,,"524700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3253
"09003980000","14000US09003980000","Census Tract 9800, Hartford County, Connecticut","Census Tract 9800, Hartford County, Connecticut","ct","140","00","ACSSF","0000915",,,,,"09","003",,,,"980000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"09005250100","14000US09005250100","Census Tract 2501, Litchfield County, Connecticut","Census Tract 2501, Litchfield County, Connecticut","ct","140","00","ACSSF","0000916",,,,,"09","005",,,,"250100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668
"09005253100","14000US09005253100","Census Tract 2531, Litchfield County, Connecticut","Census Tract 2531, Litchfield County, Connecticut","ct","140","00","ACSSF","0000917",,,,,"09","005",,,,"253100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3742
"09005253200","14000US09005253200","Census Tract 2532, Litchfield County, Connecticut","Census Tract 2532, Litchfield County, Connecticut","ct","140","00","ACSSF","0000918",,,,,"09","005",,,,"253200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7175
"09005253300","14000US09005253300","Census Tract 2533, Litchfield County, Connecticut","Census Tract 2533, Litchfield County, Connecticut","ct","140","00","ACSSF","0000919",,,,,"09","005",,,,"253300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236
"09005253400","14000US09005253400","Census Tract 2534, Litchfield County, Connecticut","Census Tract 2534, Litchfield County, Connecticut","ct","140","00","ACSSF","0000920",,,,,"09","005",,,,"253400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5974
"09005253500","14000US09005253500","Census Tract 2535, Litchfield County, Connecticut","Census Tract 2535, Litchfield County, Connecticut","ct","140","00","ACSSF","0000921",,,,,"09","005",,,,"253500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5963
"09005253600","14000US09005253600","Census Tract 2536, Litchfield County, Connecticut","Census Tract 2536, Litchfield County, Connecticut","ct","140","00","ACSSF","0000922",,,,,"09","005",,,,"253600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411
"09005260200","14000US09005260200","Census Tract 2602, Litchfield County, Connecticut","Census Tract 2602, Litchfield County, Connecticut","ct","140","00","ACSSF","0000923",,,,,"09","005",,,,"260200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3230
"09005261100","14000US09005261100","Census Tract 2611, Litchfield County, Connecticut","Census Tract 2611, Litchfield County, Connecticut","ct","140","00","ACSSF","0000924",,,,,"09","005",,,,"261100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669
"09005262100","14000US09005262100","Census Tract 2621, Litchfield County, Connecticut","Census Tract 2621, Litchfield County, Connecticut","ct","140","00","ACSSF","0000925",,,,,"09","005",,,,"262100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726
"09005263200","14000US09005263200","Census Tract 2632, Litchfield County, Connecticut","Census Tract 2632, Litchfield County, Connecticut","ct","140","00","ACSSF","0000926",,,,,"09","005",,,,"263200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336
"09005265100","14000US09005265100","Census Tract 2651, Litchfield County, Connecticut","Census Tract 2651, Litchfield County, Connecticut","ct","140","00","ACSSF","0000927",,,,,"09","005",,,,"265100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495
"09005266100","14000US09005266100","Census Tract 2661, Litchfield County, Connecticut","Census Tract 2661, Litchfield County, Connecticut","ct","140","00","ACSSF","0000928",,,,,"09","005",,,,"266100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2881
"09005267100","14000US09005267100","Census Tract 2671, Litchfield County, Connecticut","Census Tract 2671, Litchfield County, Connecticut","ct","140","00","ACSSF","0000929",,,,,"09","005",,,,"267100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497
"09005268100","14000US09005268100","Census Tract 2681, Litchfield County, Connecticut","Census Tract 2681, Litchfield County, Connecticut","ct","140","00","ACSSF","0000930",,,,,"09","005",,,,"268100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260
"09005290100","14000US09005290100","Census Tract 2901, Litchfield County, Connecticut","Census Tract 2901, Litchfield County, Connecticut","ct","140","00","ACSSF","0000931",,,,,"09","005",,,,"290100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710
"09005293100","14000US09005293100","Census Tract 2931, Litchfield County, Connecticut","Census Tract 2931, Litchfield County, Connecticut","ct","140","00","ACSSF","0000932",,,,,"09","005",,,,"293100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585
"09005296100","14000US09005296100","Census Tract 2961, Litchfield County, Connecticut","Census Tract 2961, Litchfield County, Connecticut","ct","140","00","ACSSF","0000933",,,,,"09","005",,,,"296100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2919
"09005298300","14000US09005298300","Census Tract 2983, Litchfield County, Connecticut","Census Tract 2983, Litchfield County, Connecticut","ct","140","00","ACSSF","0000934",,,,,"09","005",,,,"298300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2703
"09005298400","14000US09005298400","Census Tract 2984, Litchfield County, Connecticut","Census Tract 2984, Litchfield County, Connecticut","ct","140","00","ACSSF","0000935",,,,,"09","005",,,,"298400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2838
"09005300100","14000US09005300100","Census Tract 3001, Litchfield County, Connecticut","Census Tract 3001, Litchfield County, Connecticut","ct","140","00","ACSSF","0000936",,,,,"09","005",,,,"300100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394
"09005300400","14000US09005300400","Census Tract 3004, Litchfield County, Connecticut","Census Tract 3004, Litchfield County, Connecticut","ct","140","00","ACSSF","0000937",,,,,"09","005",,,,"300400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034
"09005300500","14000US09005300500","Census Tract 3005, Litchfield County, Connecticut","Census Tract 3005, Litchfield County, Connecticut","ct","140","00","ACSSF","0000938",,,,,"09","005",,,,"300500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3849
"09005303100","14000US09005303100","Census Tract 3031, Litchfield County, Connecticut","Census Tract 3031, Litchfield County, Connecticut","ct","140","00","ACSSF","0000939",,,,,"09","005",,,,"303100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353
"09005306100","14000US09005306100","Census Tract 3061, Litchfield County, Connecticut","Census Tract 3061, Litchfield County, Connecticut","ct","140","00","ACSSF","0000940",,,,,"09","005",,,,"306100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6824
"09005310100","14000US09005310100","Census Tract 3101, Litchfield County, Connecticut","Census Tract 3101, Litchfield County, Connecticut","ct","140","00","ACSSF","0000941",,,,,"09","005",,,,"310100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4196
"09005310200","14000US09005310200","Census Tract 3102, Litchfield County, Connecticut","Census Tract 3102, Litchfield County, Connecticut","ct","140","00","ACSSF","0000942",,,,,"09","005",,,,"310200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3032
"09005310300","14000US09005310300","Census Tract 3103, Litchfield County, Connecticut","Census Tract 3103, Litchfield County, Connecticut","ct","140","00","ACSSF","0000943",,,,,"09","005",,,,"310300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416
"09005310400","14000US09005310400","Census Tract 3104, Litchfield County, Connecticut","Census Tract 3104, Litchfield County, Connecticut","ct","140","00","ACSSF","0000944",,,,,"09","005",,,,"310400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305
"09005310500","14000US09005310500","Census Tract 3105, Litchfield County, Connecticut","Census Tract 3105, Litchfield County, Connecticut","ct","140","00","ACSSF","0000945",,,,,"09","005",,,,"310500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840
"09005310601","14000US09005310601","Census Tract 3106.01, Litchfield County, Connecticut","Census Tract 3106.01, Litchfield County, Connecticut","ct","140","00","ACSSF","0000946",,,,,"09","005",,,,"310601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3652
"09005310602","14000US09005310602","Census Tract 3106.02, Litchfield County, Connecticut","Census Tract 3106.02, Litchfield County, Connecticut","ct","140","00","ACSSF","0000947",,,,,"09","005",,,,"310602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4883
"09005310700","14000US09005310700","Census Tract 3107, Litchfield County, Connecticut","Census Tract 3107, Litchfield County, Connecticut","ct","140","00","ACSSF","0000948",,,,,"09","005",,,,"310700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825
"09005310801","14000US09005310801","Census Tract 3108.01, Litchfield County, Connecticut","Census Tract 3108.01, Litchfield County, Connecticut","ct","140","00","ACSSF","0000949",,,,,"09","005",,,,"310801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744
"09005310803","14000US09005310803","Census Tract 3108.03, Litchfield County, Connecticut","Census Tract 3108.03, Litchfield County, Connecticut","ct","140","00","ACSSF","0000950",,,,,"09","005",,,,"310803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4567
"09005310804","14000US09005310804","Census Tract 3108.04, Litchfield County, Connecticut","Census Tract 3108.04, Litchfield County, Connecticut","ct","140","00","ACSSF","0000951",,,,,"09","005",,,,"310804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2767
"09005320100","14000US09005320100","Census Tract 3201, Litchfield County, Connecticut","Census Tract 3201, Litchfield County, Connecticut","ct","140","00","ACSSF","0000952",,,,,"09","005",,,,"320100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5945
"09005320200","14000US09005320200","Census Tract 3202, Litchfield County, Connecticut","Census Tract 3202, Litchfield County, Connecticut","ct","140","00","ACSSF","0000953",,,,,"09","005",,,,"320200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4981
"09005342100","14000US09005342100","Census Tract 3421, Litchfield County, Connecticut","Census Tract 3421, Litchfield County, Connecticut","ct","140","00","ACSSF","0000954",,,,,"09","005",,,,"342100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3492
"09005349100","14000US09005349100","Census Tract 3491, Litchfield County, Connecticut","Census Tract 3491, Litchfield County, Connecticut","ct","140","00","ACSSF","0000955",,,,,"09","005",,,,"349100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4929
"09005349200","14000US09005349200","Census Tract 3492, Litchfield County, Connecticut","Census Tract 3492, Litchfield County, Connecticut","ct","140","00","ACSSF","0000956",,,,,"09","005",,,,"349200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2770
"09005360100","14000US09005360100","Census Tract 3601, Litchfield County, Connecticut","Census Tract 3601, Litchfield County, Connecticut","ct","140","00","ACSSF","0000957",,,,,"09","005",,,,"360100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5016
"09005360200","14000US09005360200","Census Tract 3602, Litchfield County, Connecticut","Census Tract 3602, Litchfield County, Connecticut","ct","140","00","ACSSF","0000958",,,,,"09","005",,,,"360200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7718
"09005360300","14000US09005360300","Census Tract 3603, Litchfield County, Connecticut","Census Tract 3603, Litchfield County, Connecticut","ct","140","00","ACSSF","0000959",,,,,"09","005",,,,"360300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3396
"09005360400","14000US09005360400","Census Tract 3604, Litchfield County, Connecticut","Census Tract 3604, Litchfield County, Connecticut","ct","140","00","ACSSF","0000960",,,,,"09","005",,,,"360400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5918
"09005362101","14000US09005362101","Census Tract 3621.01, Litchfield County, Connecticut","Census Tract 3621.01, Litchfield County, Connecticut","ct","140","00","ACSSF","0000961",,,,,"09","005",,,,"362101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4295
"09005362102","14000US09005362102","Census Tract 3621.02, Litchfield County, Connecticut","Census Tract 3621.02, Litchfield County, Connecticut","ct","140","00","ACSSF","0000962",,,,,"09","005",,,,"362102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5428
"09005425300","14000US09005425300","Census Tract 4253, Litchfield County, Connecticut","Census Tract 4253, Litchfield County, Connecticut","ct","140","00","ACSSF","0000963",,,,,"09","005",,,,"425300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4072
"09005425400","14000US09005425400","Census Tract 4254, Litchfield County, Connecticut","Census Tract 4254, Litchfield County, Connecticut","ct","140","00","ACSSF","0000964",,,,,"09","005",,,,"425400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4380
"09005425500","14000US09005425500","Census Tract 4255, Litchfield County, Connecticut","Census Tract 4255, Litchfield County, Connecticut","ct","140","00","ACSSF","0000965",,,,,"09","005",,,,"425500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3474
"09005425600","14000US09005425600","Census Tract 4256, Litchfield County, Connecticut","Census Tract 4256, Litchfield County, Connecticut","ct","140","00","ACSSF","0000966",,,,,"09","005",,,,"425600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628
"09007541100","14000US09007541100","Census Tract 5411, Middlesex County, Connecticut","Census Tract 5411, Middlesex County, Connecticut","ct","140","00","ACSSF","0000967",,,,,"09","007",,,,"541100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442
"09007541200","14000US09007541200","Census Tract 5412, Middlesex County, Connecticut","Census Tract 5412, Middlesex County, Connecticut","ct","140","00","ACSSF","0000968",,,,,"09","007",,,,"541200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5343
"09007541300","14000US09007541300","Census Tract 5413, Middlesex County, Connecticut","Census Tract 5413, Middlesex County, Connecticut","ct","140","00","ACSSF","0000969",,,,,"09","007",,,,"541300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6198
"09007541401","14000US09007541401","Census Tract 5414.01, Middlesex County, Connecticut","Census Tract 5414.01, Middlesex County, Connecticut","ct","140","00","ACSSF","0000970",,,,,"09","007",,,,"541401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3110
"09007541402","14000US09007541402","Census Tract 5414.02, Middlesex County, Connecticut","Census Tract 5414.02, Middlesex County, Connecticut","ct","140","00","ACSSF","0000971",,,,,"09","007",,,,"541402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5956
"09007541500","14000US09007541500","Census Tract 5415, Middlesex County, Connecticut","Census Tract 5415, Middlesex County, Connecticut","ct","140","00","ACSSF","0000972",,,,,"09","007",,,,"541500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3467
"09007541600","14000US09007541600","Census Tract 5416, Middlesex County, Connecticut","Census Tract 5416, Middlesex County, Connecticut","ct","140","00","ACSSF","0000973",,,,,"09","007",,,,"541600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319
"09007541700","14000US09007541700","Census Tract 5417, Middlesex County, Connecticut","Census Tract 5417, Middlesex County, Connecticut","ct","140","00","ACSSF","0000974",,,,,"09","007",,,,"541700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340
"09007542000","14000US09007542000","Census Tract 5420, Middlesex County, Connecticut","Census Tract 5420, Middlesex County, Connecticut","ct","140","00","ACSSF","0000975",,,,,"09","007",,,,"542000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4225
"09007542100","14000US09007542100","Census Tract 5421, Middlesex County, Connecticut","Census Tract 5421, Middlesex County, Connecticut","ct","140","00","ACSSF","0000976",,,,,"09","007",,,,"542100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625
"09007542200","14000US09007542200","Census Tract 5422, Middlesex County, Connecticut","Census Tract 5422, Middlesex County, Connecticut","ct","140","00","ACSSF","0000977",,,,,"09","007",,,,"542200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560
"09007550100","14000US09007550100","Census Tract 5501, Middlesex County, Connecticut","Census Tract 5501, Middlesex County, Connecticut","ct","140","00","ACSSF","0000978",,,,,"09","007",,,,"550100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5654
"09007550201","14000US09007550201","Census Tract 5502.01, Middlesex County, Connecticut","Census Tract 5502.01, Middlesex County, Connecticut","ct","140","00","ACSSF","0000979",,,,,"09","007",,,,"550201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3927
"09007550202","14000US09007550202","Census Tract 5502.02, Middlesex County, Connecticut","Census Tract 5502.02, Middlesex County, Connecticut","ct","140","00","ACSSF","0000980",,,,,"09","007",,,,"550202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3297
"09007560100","14000US09007560100","Census Tract 5601, Middlesex County, Connecticut","Census Tract 5601, Middlesex County, Connecticut","ct","140","00","ACSSF","0000981",,,,,"09","007",,,,"560100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6017
"09007560200","14000US09007560200","Census Tract 5602, Middlesex County, Connecticut","Census Tract 5602, Middlesex County, Connecticut","ct","140","00","ACSSF","0000982",,,,,"09","007",,,,"560200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387
"09007570100","14000US09007570100","Census Tract 5701, Middlesex County, Connecticut","Census Tract 5701, Middlesex County, Connecticut","ct","140","00","ACSSF","0000983",,,,,"09","007",,,,"570100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4942
"09007570200","14000US09007570200","Census Tract 5702, Middlesex County, Connecticut","Census Tract 5702, Middlesex County, Connecticut","ct","140","00","ACSSF","0000984",,,,,"09","007",,,,"570200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195
"09007570300","14000US09007570300","Census Tract 5703, Middlesex County, Connecticut","Census Tract 5703, Middlesex County, Connecticut","ct","140","00","ACSSF","0000985",,,,,"09","007",,,,"570300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5912
"09007580100","14000US09007580100","Census Tract 5801, Middlesex County, Connecticut","Census Tract 5801, Middlesex County, Connecticut","ct","140","00","ACSSF","0000986",,,,,"09","007",,,,"580100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4403
"09007585100","14000US09007585100","Census Tract 5851, Middlesex County, Connecticut","Census Tract 5851, Middlesex County, Connecticut","ct","140","00","ACSSF","0000987",,,,,"09","007",,,,"585100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7322
"09007590100","14000US09007590100","Census Tract 5901, Middlesex County, Connecticut","Census Tract 5901, Middlesex County, Connecticut","ct","140","00","ACSSF","0000988",,,,,"09","007",,,,"590100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8303
"09007595101","14000US09007595101","Census Tract 5951.01, Middlesex County, Connecticut","Census Tract 5951.01, Middlesex County, Connecticut","ct","140","00","ACSSF","0000989",,,,,"09","007",,,,"595101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3793
"09007595102","14000US09007595102","Census Tract 5951.02, Middlesex County, Connecticut","Census Tract 5951.02, Middlesex County, Connecticut","ct","140","00","ACSSF","0000990",,,,,"09","007",,,,"595102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5305
"09007600100","14000US09007600100","Census Tract 6001, Middlesex County, Connecticut","Census Tract 6001, Middlesex County, Connecticut","ct","140","00","ACSSF","0000991",,,,,"09","007",,,,"600100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4290
"09007610100","14000US09007610100","Census Tract 6101, Middlesex County, Connecticut","Census Tract 6101, Middlesex County, Connecticut","ct","140","00","ACSSF","0000992",,,,,"09","007",,,,"610100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216
"09007610200","14000US09007610200","Census Tract 6102, Middlesex County, Connecticut","Census Tract 6102, Middlesex County, Connecticut","ct","140","00","ACSSF","0000993",,,,,"09","007",,,,"610200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720
"09007610300","14000US09007610300","Census Tract 6103, Middlesex County, Connecticut","Census Tract 6103, Middlesex County, Connecticut","ct","140","00","ACSSF","0000994",,,,,"09","007",,,,"610300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179
"09007610400","14000US09007610400","Census Tract 6104, Middlesex County, Connecticut","Census Tract 6104, Middlesex County, Connecticut","ct","140","00","ACSSF","0000995",,,,,"09","007",,,,"610400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2957
"09007620100","14000US09007620100","Census Tract 6201, Middlesex County, Connecticut","Census Tract 6201, Middlesex County, Connecticut","ct","140","00","ACSSF","0000996",,,,,"09","007",,,,"620100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4552
"09007630100","14000US09007630100","Census Tract 6301, Middlesex County, Connecticut","Census Tract 6301, Middlesex County, Connecticut","ct","140","00","ACSSF","0000997",,,,,"09","007",,,,"630100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6594
"09007640100","14000US09007640100","Census Tract 6401, Middlesex County, Connecticut","Census Tract 6401, Middlesex County, Connecticut","ct","140","00","ACSSF","0000998",,,,,"09","007",,,,"640100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6464
"09007670100","14000US09007670100","Census Tract 6701, Middlesex County, Connecticut","Census Tract 6701, Middlesex County, Connecticut","ct","140","00","ACSSF","0000999",,,,,"09","007",,,,"670100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4929
"09007670200","14000US09007670200","Census Tract 6702, Middlesex County, Connecticut","Census Tract 6702, Middlesex County, Connecticut","ct","140","00","ACSSF","0001000",,,,,"09","007",,,,"670200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5245
"09007680100","14000US09007680100","Census Tract 6801, Middlesex County, Connecticut","Census Tract 6801, Middlesex County, Connecticut","ct","140","00","ACSSF","0001001",,,,,"09","007",,,,"680100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6902
"09007680200","14000US09007680200","Census Tract 6802, Middlesex County, Connecticut","Census Tract 6802, Middlesex County, Connecticut","ct","140","00","ACSSF","0001002",,,,,"09","007",,,,"680200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6348
"09007990100","14000US09007990100","Census Tract 9901, Middlesex County, Connecticut","Census Tract 9901, Middlesex County, Connecticut","ct","140","00","ACSSF","0001003",,,,,"09","007",,,,"990100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"09009120100","14000US09009120100","Census Tract 1201, New Haven County, Connecticut","Census Tract 1201, New Haven County, Connecticut","ct","140","00","ACSSF","0001004",,,,,"09","009",,,,"120100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6189
"09009120200","14000US09009120200","Census Tract 1202, New Haven County, Connecticut","Census Tract 1202, New Haven County, Connecticut","ct","140","00","ACSSF","0001005",,,,,"09","009",,,,"120200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6566
"09009125100","14000US09009125100","Census Tract 1251, New Haven County, Connecticut","Census Tract 1251, New Haven County, Connecticut","ct","140","00","ACSSF","0001006",,,,,"09","009",,,,"125100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4557
"09009125200","14000US09009125200","Census Tract 1252, New Haven County, Connecticut","Census Tract 1252, New Haven County, Connecticut","ct","140","00","ACSSF","0001007",,,,,"09","009",,,,"125200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6002
"09009125300","14000US09009125300","Census Tract 1253, New Haven County, Connecticut","Census Tract 1253, New Haven County, Connecticut","ct","140","00","ACSSF","0001008",,,,,"09","009",,,,"125300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4932
